item_id,name,category,description,ingredients,nutritional_info,pricing,preparation,allergen_info,dietary_info,seasonal_availability,popularity_metrics,cost_analysis,wine_pairings,modification_options
ITEM_1375,Poached Tofu Classic Japanese Style,"{'main_category': 'Beverages', 'sub_category': 'Seafood', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 34}","A roasted dish featuring local vegetables, with aromatic flavors and crunchy textures.","{'main_ingredients': ['pasta'], 'vegetables': ['carrots', 'broccoli', 'kale'], 'herbs_and_spices': ['paprika', 'rosemary'], 'sauces_and_condiments': ['hot sauce'], 'garnishes': ['seeds']}","{'calories': 500, 'protein': 40, 'carbohydrates': 25, 'fat': 20, 'fiber': 3, 'sugar': 13, 'sodium': 159, 'allergens': ['eggs', 'fish']}","{'base_price': 26.96, 'happy_hour_price': 21.57, 'weekend_price': 29.66, 'special_occasion_price': 32.35, 'portion_sizes': {'small': 18.87, 'regular': 26.95942584716574, 'large': 35.05}}","{'prep_time': 28, 'cook_time': 43, 'total_time': 21, 'difficulty_level': 'Medium', 'cooking_methods': ['sautéing', 'grilling'], 'equipment_needed': ['grill', 'stovetop']}","{'contains': ['dairy', 'fish'], 'may_contain': ['wheat'], 'preparation_notes': []}","{'suitable_for': ['halal', 'dairy-free'], 'modifications_available': [], 'nutritional_highlights': ['high protein']}","{'available_seasons': ['summer', 'fall'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['asparagus', 'berries']}","{'order_frequency': 0.18971996507341232, 'customer_rating': 4.977835983380011, 'review_count': 988, 'trending_score': 0.372819341206456, 'repeat_order_rate': 0.7161076407550994, 'social_media_mentions': 86}","{'ingredient_cost': 24.536720811698892, 'labor_cost': 2.376442873008439, 'overhead_cost': 3.0830241966362175, 'total_cost': 16.663074181688955, 'profit_margin': 0.3844626952238081, 'cost_trends': {'ingredient_cost_trend': 0.038347567452302556, 'labor_cost_trend': 0.011177122505461413, 'overhead_cost_trend': -0.01599848204102166}}","{'recommended_wines': ['Syrah', 'Merlot'], 'pairing_notes': ['balances the spice'], 'alternative_beverages': ['cocktail']}","{'available_modifications': ['dairy-free option', 'extra spicy', 'mild', 'no sauce', 'gluten-free option'], 'substitution_options': ['sauce substitution', 'protein substitution', 'vegetable substitution'], 'customization_notes': []}"
ITEM_5662,Grilled Shrimp Traditional Japanese Style,"{'main_category': 'Beverages', 'sub_category': 'Seafood', 'course_type': 'Starter', 'spice_level': 'Mild', 'preparation_time': 37}","A pan-seared dish featuring local vegetables, with aromatic flavors and crunchy textures.","{'main_ingredients': ['quinoa'], 'vegetables': ['asparagus', 'carrots', 'bell peppers'], 'herbs_and_spices': ['oregano', 'cumin'], 'sauces_and_condiments': ['balsamic vinegar', 'olive oil'], 'garnishes': ['fresh herbs', 'microgreens']}","{'calories': 585, 'protein': 27, 'carbohydrates': 27, 'fat': 6, 'fiber': 6, 'sugar': 11, 'sodium': 465, 'allergens': ['wheat']}","{'base_price': 31.52, 'happy_hour_price': 25.22, 'weekend_price': 34.67, 'special_occasion_price': 37.83, 'portion_sizes': {'small': 22.07, 'regular': 31.52169522388343, 'large': 40.98}}","{'prep_time': 10, 'cook_time': 43, 'total_time': 59, 'difficulty_level': 'Hard', 'cooking_methods': ['grilling'], 'equipment_needed': ['stovetop', 'grill']}","{'contains': ['fish'], 'may_contain': ['wheat'], 'preparation_notes': ['cross-contamination possible', 'separate preparation area available']}","{'suitable_for': ['dairy-free'], 'modifications_available': ['can be made gluten-free', 'can be made dairy-free', 'can be made vegetarian'], 'nutritional_highlights': []}","{'available_seasons': ['spring', 'fall', 'summer', 'winter'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['berries', 'truffles']}","{'order_frequency': 0.38772115243409444, 'customer_rating': 3.7226089699494387, 'review_count': 303, 'trending_score': 0.7230983154828028, 'repeat_order_rate': 0.31890289223623824, 'social_media_mentions': 350}","{'ingredient_cost': 19.06087280297912, 'labor_cost': 4.645778632613016, 'overhead_cost': 3.2882785431070585, 'total_cost': 38.988706988276576, 'profit_margin': 0.29017435867657954, 'cost_trends': {'ingredient_cost_trend': 0.03173996373540036, 'labor_cost_trend': -0.003498861154595967, 'overhead_cost_trend': 0.027975892983986575}}","{'recommended_wines': ['Merlot', 'Pinot Noir', 'Syrah'], 'pairing_notes': ['complements the rich flavors'], 'alternative_beverages': []}","{'available_modifications': ['gluten-free option'], 'substitution_options': [], 'customization_notes': ['can be made vegan']}"
ITEM_1772,Seared Salmon Contemporary Italian Style,"{'main_category': 'Beverages', 'sub_category': 'Vegetarian', 'course_type': 'Dessert', 'spice_level': 'Mild', 'preparation_time': 18}","A slow-cooked dish featuring local vegetables, with aromatic flavors and crispy textures.","{'main_ingredients': ['quinoa', 'mushrooms', 'chicken breast'], 'vegetables': ['carrots', 'bell peppers', 'zucchini', 'kale'], 'herbs_and_spices': ['basil', 'paprika', 'rosemary', 'oregano'], 'sauces_and_condiments': ['soy sauce', 'hot sauce', 'balsamic vinegar'], 'garnishes': ['toasted nuts', 'citrus zest']}","{'calories': 472, 'protein': 13, 'carbohydrates': 37, 'fat': 10, 'fiber': 12, 'sugar': 8, 'sodium': 881, 'allergens': []}","{'base_price': 26.39, 'happy_hour_price': 21.11, 'weekend_price': 29.03, 'special_occasion_price': 31.67, 'portion_sizes': {'small': 18.48, 'regular': 26.393649063006734, 'large': 34.31}}","{'prep_time': 10, 'cook_time': 34, 'total_time': 48, 'difficulty_level': 'Easy', 'cooking_methods': ['grilling', 'roasting', 'steaming'], 'equipment_needed': ['stovetop', 'blender', 'mixer']}","{'contains': ['nuts', 'fish'], 'may_contain': [], 'preparation_notes': ['separate preparation area available', 'cross-contamination possible']}","{'suitable_for': ['kosher'], 'modifications_available': ['can be made dairy-free'], 'nutritional_highlights': ['high protein']}","{'available_seasons': ['winter'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.4821207781133311, 'customer_rating': 4.263280034678122, 'review_count': 185, 'trending_score': 0.5783407448245942, 'repeat_order_rate': 0.2424104643309353, 'social_media_mentions': 652}","{'ingredient_cost': 16.351273400381398, 'labor_cost': 5.722720031028765, 'overhead_cost': 3.6893506148502424, 'total_cost': 26.399565051335838, 'profit_margin': 0.2518118281008488, 'cost_trends': {'ingredient_cost_trend': 0.016558310705805893, 'labor_cost_trend': 0.011199183701575834, 'overhead_cost_trend': 0.008080189715320131}}","{'recommended_wines': ['Pinot Noir', 'Sauvignon Blanc', 'Syrah'], 'pairing_notes': ['complements the rich flavors', 'enhances the umami notes'], 'alternative_beverages': ['cocktail']}","{'available_modifications': ['no sauce', 'extra sauce', 'no onions', 'extra spicy', 'mild'], 'substitution_options': ['protein substitution', 'sauce substitution'], 'customization_notes': ['can be made milder']}"
ITEM_3353,Seared Shrimp Classic Mediterranean Style,"{'main_category': 'Desserts', 'sub_category': 'Seafood', 'course_type': 'Dessert', 'spice_level': 'Medium', 'preparation_time': 14}","A braised dish featuring fresh herbs, with aromatic flavors and creamy textures.","{'main_ingredients': ['chicken breast', 'pasta'], 'vegetables': ['zucchini', 'bell peppers', 'kale', 'broccoli'], 'herbs_and_spices': ['paprika', 'basil'], 'sauces_and_condiments': ['soy sauce', 'olive oil'], 'garnishes': ['toasted nuts', 'microgreens']}","{'calories': 624, 'protein': 29, 'carbohydrates': 39, 'fat': 14, 'fiber': 2, 'sugar': 15, 'sodium': 898, 'allergens': ['eggs', 'wheat']}","{'base_price': 45.28, 'happy_hour_price': 36.22, 'weekend_price': 49.81, 'special_occasion_price': 54.34, 'portion_sizes': {'small': 31.7, 'regular': 45.28073220976709, 'large': 58.86}}","{'prep_time': 30, 'cook_time': 28, 'total_time': 25, 'difficulty_level': 'Hard', 'cooking_methods': ['grilling', 'steaming'], 'equipment_needed': ['blender', 'mixer', 'food processor']}","{'contains': ['soy', 'nuts', 'wheat'], 'may_contain': ['dairy'], 'preparation_notes': []}","{'suitable_for': [], 'modifications_available': ['can be made dairy-free'], 'nutritional_highlights': ['low carb']}","{'available_seasons': ['winter', 'spring', 'summer', 'fall'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['berries', 'morel mushrooms']}","{'order_frequency': 0.5014891602779082, 'customer_rating': 3.8403222897567546, 'review_count': 412, 'trending_score': 0.03629099212400111, 'repeat_order_rate': 0.6105783472752124, 'social_media_mentions': 331}","{'ingredient_cost': 20.63416194125894, 'labor_cost': 4.0341928526127875, 'overhead_cost': 4.534300088078455, 'total_cost': 35.17899730103437, 'profit_margin': 0.22458805135878468, 'cost_trends': {'ingredient_cost_trend': 0.08731264612301523, 'labor_cost_trend': 0.005560505955808856, 'overhead_cost_trend': 0.034535509662964786}}","{'recommended_wines': ['Syrah', 'Cabernet Sauvignon', 'Sauvignon Blanc'], 'pairing_notes': ['complements the rich flavors'], 'alternative_beverages': ['craft beer']}","{'available_modifications': ['no onions', 'dairy-free option', 'mild', 'gluten-free option', 'no sauce'], 'substitution_options': ['sauce substitution', 'grain substitution', 'vegetable substitution'], 'customization_notes': ['can be made vegetarian']}"
ITEM_6205,Grilled Chicken Fusion Mexican Style,"{'main_category': 'Desserts', 'sub_category': 'Meat', 'course_type': 'Starter', 'spice_level': 'Medium', 'preparation_time': 12}","A roasted dish featuring premium cuts, with sweet flavors and tender textures.","{'main_ingredients': ['quinoa', 'mushrooms', 'salmon fillet'], 'vegetables': ['carrots', 'spinach'], 'herbs_and_spices': ['oregano', 'coriander', 'thyme', 'basil'], 'sauces_and_condiments': ['teriyaki sauce', 'balsamic vinegar'], 'garnishes': ['toasted nuts', 'microgreens']}","{'calories': 431, 'protein': 22, 'carbohydrates': 32, 'fat': 15, 'fiber': 12, 'sugar': 18, 'sodium': 121, 'allergens': ['nuts']}","{'base_price': 20.85, 'happy_hour_price': 16.68, 'weekend_price': 22.94, 'special_occasion_price': 25.02, 'portion_sizes': {'small': 14.6, 'regular': 20.854016903951145, 'large': 27.11}}","{'prep_time': 13, 'cook_time': 28, 'total_time': 74, 'difficulty_level': 'Medium', 'cooking_methods': ['roasting', 'sautéing'], 'equipment_needed': ['stovetop', 'grill', 'oven']}","{'contains': ['shellfish', 'fish'], 'may_contain': ['eggs', 'dairy'], 'preparation_notes': ['prepared in shared kitchen', 'cross-contamination possible']}","{'suitable_for': ['dairy-free'], 'modifications_available': ['can be made dairy-free', 'can be made gluten-free'], 'nutritional_highlights': ['rich in vitamins']}","{'available_seasons': ['fall', 'spring', 'summer', 'winter'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['truffles']}","{'order_frequency': 0.38006450225221733, 'customer_rating': 3.843563997783908, 'review_count': 733, 'trending_score': 0.5883797114604563, 'repeat_order_rate': 0.10809810713677212, 'social_media_mentions': 352}","{'ingredient_cost': 11.783189112709012, 'labor_cost': 9.40875771797457, 'overhead_cost': 4.433038655188245, 'total_cost': 14.96516442347879, 'profit_margin': 0.25944861282969, 'cost_trends': {'ingredient_cost_trend': -0.03482398979332768, 'labor_cost_trend': 0.023725496137779106, 'overhead_cost_trend': -0.020229074871139063}}","{'recommended_wines': ['Syrah', 'Cabernet Sauvignon'], 'pairing_notes': ['contrasts with the sweetness', 'enhances the umami notes'], 'alternative_beverages': []}","{'available_modifications': [], 'substitution_options': ['vegetable substitution', 'sauce substitution', 'protein substitution'], 'customization_notes': ['can be made vegetarian', 'can be made vegan']}"
ITEM_3349,Grilled Tofu Modern Indian Style,"{'main_category': 'Beverages', 'sub_category': 'Meat', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 33}","A pan-seared dish featuring local vegetables, with sweet flavors and creamy textures.","{'main_ingredients': ['rice'], 'vegetables': ['spinach', 'asparagus', 'kale', 'bell peppers'], 'herbs_and_spices': ['paprika', 'coriander', 'basil', 'rosemary'], 'sauces_and_condiments': ['teriyaki sauce'], 'garnishes': ['seeds']}","{'calories': 599, 'protein': 27, 'carbohydrates': 38, 'fat': 22, 'fiber': 3, 'sugar': 18, 'sodium': 206, 'allergens': []}","{'base_price': 15.01, 'happy_hour_price': 12.01, 'weekend_price': 16.51, 'special_occasion_price': 18.02, 'portion_sizes': {'small': 10.51, 'regular': 15.012744087032361, 'large': 19.52}}","{'prep_time': 10, 'cook_time': 28, 'total_time': 68, 'difficulty_level': 'Hard', 'cooking_methods': ['steaming'], 'equipment_needed': ['stovetop', 'blender', 'mixer']}","{'contains': ['nuts', 'soy', 'dairy'], 'may_contain': ['shellfish', 'wheat'], 'preparation_notes': ['separate preparation area available']}","{'suitable_for': ['dairy-free', 'kosher', 'vegetarian'], 'modifications_available': [], 'nutritional_highlights': ['low fat', 'high fiber']}","{'available_seasons': ['winter', 'spring'], 'peak_season': 'winter', 'limited_time': True, 'seasonal_ingredients': ['citrus', 'asparagus']}","{'order_frequency': 0.6893822407610366, 'customer_rating': 4.162034657900694, 'review_count': 959, 'trending_score': 0.769433644444523, 'repeat_order_rate': 0.4170585090129595, 'social_media_mentions': 333}","{'ingredient_cost': 16.416158563509597, 'labor_cost': 6.382138246239616, 'overhead_cost': 1.5188207189266985, 'total_cost': 21.98683206929678, 'profit_margin': 0.3977248199299181, 'cost_trends': {'ingredient_cost_trend': -0.03397504290149467, 'labor_cost_trend': 0.01935217422046001, 'overhead_cost_trend': -0.030414040473498306}}","{'recommended_wines': ['Merlot', 'Chardonnay'], 'pairing_notes': ['enhances the umami notes'], 'alternative_beverages': ['craft beer', 'non-alcoholic option']}","{'available_modifications': ['no onions', 'no sauce', 'extra sauce', 'gluten-free option'], 'substitution_options': ['sauce substitution'], 'customization_notes': ['can be made milder']}"
ITEM_5953,Roasted Shrimp Classic French Style,"{'main_category': 'Main Courses', 'sub_category': 'Vegetarian', 'course_type': 'Starter', 'spice_level': 'Mild', 'preparation_time': 14}","A slow-cooked dish featuring fresh herbs, with aromatic flavors and creamy textures.","{'main_ingredients': ['salmon fillet', 'rice', 'beef tenderloin'], 'vegetables': ['spinach', 'zucchini', 'carrots', 'asparagus'], 'herbs_and_spices': ['thyme', 'paprika', 'basil', 'oregano', 'rosemary'], 'sauces_and_condiments': ['hot sauce', 'teriyaki sauce', 'soy sauce'], 'garnishes': ['fresh herbs', 'microgreens']}","{'calories': 263, 'protein': 37, 'carbohydrates': 51, 'fat': 26, 'fiber': 13, 'sugar': 17, 'sodium': 159, 'allergens': []}","{'base_price': 29.89, 'happy_hour_price': 23.91, 'weekend_price': 32.88, 'special_occasion_price': 35.87, 'portion_sizes': {'small': 20.92, 'regular': 29.891021852595202, 'large': 38.86}}","{'prep_time': 21, 'cook_time': 17, 'total_time': 23, 'difficulty_level': 'Hard', 'cooking_methods': ['steaming', 'frying'], 'equipment_needed': ['food processor', 'blender', 'oven']}","{'contains': ['dairy', 'wheat', 'nuts'], 'may_contain': [], 'preparation_notes': ['cross-contamination possible', 'separate preparation area available']}","{'suitable_for': ['halal', 'dairy-free', 'kosher'], 'modifications_available': [], 'nutritional_highlights': ['low carb', 'high fiber']}","{'available_seasons': ['winter', 'spring', 'fall'], 'peak_season': 'winter', 'limited_time': True, 'seasonal_ingredients': ['berries', 'citrus', 'pumpkin']}","{'order_frequency': 0.693612795674855, 'customer_rating': 4.495155042420904, 'review_count': 988, 'trending_score': 0.8567144670352556, 'repeat_order_rate': 0.5757394170838323, 'social_media_mentions': 455}","{'ingredient_cost': 15.222251372167317, 'labor_cost': 6.524757885159313, 'overhead_cost': 3.5741246904710677, 'total_cost': 32.20031759022392, 'profit_margin': 0.31241803153344483, 'cost_trends': {'ingredient_cost_trend': 0.04054347894517585, 'labor_cost_trend': 6.107603518186455e-05, 'overhead_cost_trend': -0.0104645651296267}}","{'recommended_wines': ['Pinot Noir', 'Merlot'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': ['non-alcoholic option']}","{'available_modifications': ['extra sauce'], 'substitution_options': [], 'customization_notes': ['can be made spicier']}"
ITEM_3172,Poached Tofu Modern Mexican Style,"{'main_category': 'Sides', 'sub_category': 'Vegan', 'course_type': 'Dessert', 'spice_level': 'Spicy', 'preparation_time': 19}","A slow-cooked dish featuring local vegetables, with spicy flavors and crispy textures.","{'main_ingredients': ['salmon fillet', 'quinoa', 'beef tenderloin'], 'vegetables': ['broccoli'], 'herbs_and_spices': ['coriander', 'oregano', 'paprika', 'cumin', 'basil'], 'sauces_and_condiments': ['hot sauce', 'olive oil', 'soy sauce'], 'garnishes': ['citrus zest', 'microgreens']}","{'calories': 444, 'protein': 37, 'carbohydrates': 25, 'fat': 16, 'fiber': 7, 'sugar': 1, 'sodium': 137, 'allergens': []}","{'base_price': 40.73, 'happy_hour_price': 32.58, 'weekend_price': 44.8, 'special_occasion_price': 48.87, 'portion_sizes': {'small': 28.51, 'regular': 40.72639831327619, 'large': 52.94}}","{'prep_time': 14, 'cook_time': 33, 'total_time': 22, 'difficulty_level': 'Hard', 'cooking_methods': ['baking', 'grilling'], 'equipment_needed': ['food processor', 'mixer', 'grill']}","{'contains': ['eggs'], 'may_contain': [], 'preparation_notes': []}","{'suitable_for': ['vegan', 'halal', 'kosher'], 'modifications_available': ['can be made dairy-free', 'can be made vegan', 'can be made vegetarian'], 'nutritional_highlights': []}","{'available_seasons': ['spring', 'winter', 'summer', 'fall'], 'peak_season': 'summer', 'limited_time': True, 'seasonal_ingredients': ['pumpkin']}","{'order_frequency': 0.13440685853776568, 'customer_rating': 4.1835722017700965, 'review_count': 614, 'trending_score': 0.3215568438018619, 'repeat_order_rate': 0.33133228203202725, 'social_media_mentions': 726}","{'ingredient_cost': 12.928557818989487, 'labor_cost': 3.944486385898583, 'overhead_cost': 4.359225555265604, 'total_cost': 34.64159534010851, 'profit_margin': 0.20735269641958132, 'cost_trends': {'ingredient_cost_trend': 0.0292894223854554, 'labor_cost_trend': 0.0335880291329303, 'overhead_cost_trend': -0.020907730973300998}}","{'recommended_wines': ['Syrah', 'Pinot Noir'], 'pairing_notes': ['complements the rich flavors', 'contrasts with the sweetness'], 'alternative_beverages': ['cocktail']}","{'available_modifications': ['extra sauce', 'no onions', 'extra spicy', 'mild', 'gluten-free option'], 'substitution_options': ['sauce substitution'], 'customization_notes': ['can be made milder', 'can be made vegan']}"
ITEM_8034,Braised Chicken Classic French Style,"{'main_category': 'Main Courses', 'sub_category': 'Gluten-Free', 'course_type': 'Drink', 'spice_level': 'Spicy', 'preparation_time': 26}","A pan-seared dish featuring fresh herbs, with sweet flavors and crunchy textures.","{'main_ingredients': ['chicken breast', 'beef tenderloin'], 'vegetables': ['broccoli'], 'herbs_and_spices': ['paprika', 'cumin'], 'sauces_and_condiments': ['soy sauce'], 'garnishes': []}","{'calories': 296, 'protein': 34, 'carbohydrates': 32, 'fat': 28, 'fiber': 4, 'sugar': 19, 'sodium': 432, 'allergens': ['eggs', 'nuts']}","{'base_price': 13.33, 'happy_hour_price': 10.67, 'weekend_price': 14.67, 'special_occasion_price': 16.0, 'portion_sizes': {'small': 9.33, 'regular': 13.334819375775457, 'large': 17.34}}","{'prep_time': 12, 'cook_time': 42, 'total_time': 67, 'difficulty_level': 'Medium', 'cooking_methods': ['baking', 'grilling'], 'equipment_needed': ['grill']}","{'contains': ['dairy', 'soy', 'eggs'], 'may_contain': ['shellfish', 'nuts'], 'preparation_notes': ['cross-contamination possible', 'prepared in shared kitchen']}","{'suitable_for': ['gluten-free', 'vegetarian'], 'modifications_available': ['can be made dairy-free', 'can be made gluten-free', 'can be made vegan'], 'nutritional_highlights': ['high protein', 'rich in vitamins']}","{'available_seasons': ['spring', 'summer'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.9356875523162095, 'customer_rating': 4.45917128107762, 'review_count': 464, 'trending_score': 0.43420387462065313, 'repeat_order_rate': 0.1561324502097245, 'social_media_mentions': 92}","{'ingredient_cost': 24.76269783361182, 'labor_cost': 2.525646693720648, 'overhead_cost': 3.33146635213064, 'total_cost': 34.72478250169236, 'profit_margin': 0.24418111403095014, 'cost_trends': {'ingredient_cost_trend': -0.06022443628590919, 'labor_cost_trend': -0.04565120509353698, 'overhead_cost_trend': -0.010474919979281183}}","{'recommended_wines': ['Chardonnay'], 'pairing_notes': ['enhances the umami notes'], 'alternative_beverages': ['craft beer']}","{'available_modifications': [], 'substitution_options': ['grain substitution'], 'customization_notes': ['can be made vegan']}"
ITEM_9230,Grilled Lamb Contemporary Thai Style,"{'main_category': 'Desserts', 'sub_category': 'Vegan', 'course_type': 'Starter', 'spice_level': 'Medium', 'preparation_time': 43}","A slow-cooked dish featuring fresh herbs, with savory flavors and tender textures.","{'main_ingredients': ['beef tenderloin', 'mushrooms', 'quinoa'], 'vegetables': ['bell peppers', 'asparagus', 'zucchini', 'carrots'], 'herbs_and_spices': ['paprika', 'basil'], 'sauces_and_condiments': ['balsamic vinegar', 'hot sauce'], 'garnishes': ['seeds', 'citrus zest']}","{'calories': 461, 'protein': 38, 'carbohydrates': 22, 'fat': 14, 'fiber': 12, 'sugar': 18, 'sodium': 376, 'allergens': ['shellfish']}","{'base_price': 32.1, 'happy_hour_price': 25.68, 'weekend_price': 35.31, 'special_occasion_price': 38.52, 'portion_sizes': {'small': 22.47, 'regular': 32.10291963908927, 'large': 41.73}}","{'prep_time': 21, 'cook_time': 27, 'total_time': 39, 'difficulty_level': 'Medium', 'cooking_methods': ['frying', 'sautéing', 'baking'], 'equipment_needed': ['blender', 'food processor']}","{'contains': [], 'may_contain': ['eggs', 'fish'], 'preparation_notes': ['separate preparation area available']}","{'suitable_for': [], 'modifications_available': ['can be made dairy-free'], 'nutritional_highlights': ['low fat', 'high fiber']}","{'available_seasons': ['fall', 'summer', 'winter', 'spring'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.2433694914447288, 'customer_rating': 4.094831379633711, 'review_count': 388, 'trending_score': 0.5847497298155718, 'repeat_order_rate': 0.539897302097232, 'social_media_mentions': 15}","{'ingredient_cost': 8.128396895179398, 'labor_cost': 9.664358046165443, 'overhead_cost': 3.5811506154665396, 'total_cost': 32.28105043728573, 'profit_margin': 0.33770310004037735, 'cost_trends': {'ingredient_cost_trend': 0.08697538212994024, 'labor_cost_trend': 0.009769652655125749, 'overhead_cost_trend': -0.01833601508023195}}","{'recommended_wines': ['Sauvignon Blanc', 'Chardonnay', 'Merlot'], 'pairing_notes': ['balances the spice', 'enhances the umami notes'], 'alternative_beverages': ['craft beer']}","{'available_modifications': ['dairy-free option'], 'substitution_options': ['sauce substitution'], 'customization_notes': ['can be made vegetarian']}"
